rank,name,fed,rating
1,"Carlsen, Magnus",NO,2856
2,"Firouzja, Alireza",FR,2804
3,"Ding, Liren",CN,2799
4,"Caruana, Fabiano",US,2792
5,"Nepomniachtchi, Ian",RU,2782
6,"Aronian, Levon",US,2772
7,"Giri, Anish",NL,2772
8,"So, Wesley",US,2772
9,"Mamedyarov, Shakhriyar",AZ,2767
10,"Grischuk, Alexander",RU,2764
11,"Rapport, Richard",HU,2763
12,"Vachier-Lagrave, Maxime",FR,2761
13,"Duda, Jan-Krzysztof",PL,2760
14,"Radjabov, Teimour",AZ,2753
15,"Dominguez Perez, Leinier",US,2752
16,"Anand, Viswanathan",IN,2751
17,"Wang, Hao",CN,2744
18,"Karjakin, Sergey",RU,2743
19,"Vitiugov, Nikita",RU,2731
20,"Topalov, Veselin",BG,2730
21,"Wei, Yi",CN,2729
22,"Vidit, Santosh Gujrathi",IN,2727
23,"Andreikin, Dmitry",RU,2724
24,"Dubov, Daniil",RU,2720
25,"Harikrishna, Pentala",IN,2717
26,"Esipenko, Andrey",RU,2714
27,"Yu, Yangyi",CN,2713
28,Le Quang Liem,VN,2709
29,"Shankland, Sam",US,2708
30,"Tomashevsky, Evgeny",RU,2708
31,"Shirov, Alexei",ES,2704
32,"Fedoseev, Vladimir",RU,2704
33,"Vallejo Pons, Francisco",ES,2704
34,"Van Foreest, Jorden",NL,2702
35,"Alekseenko, Kirill",RU,2702
36,"Maghsoodloo, Parham",IR,2701
37,"Artemiev, Vladislav",RU,2700
38,"Adams, Michael",EN,2700
39,"Bu, Xiangzhi",CN,2700
40,"Korobov, Anton",UA,2699
41,"Navara, David",CZ,2697
42,"Sadler, Matthew",EN,2694
43,"Anton Guijarro, David",ES,2693
44,"Salem, A.R. Saleh",AE,2690
45,"Wojtaszek, Radoslaw",PL,2686
46,"Xiong, Jeffery",US,2686
47,"Kryvoruchko, Yuriy",UA,2685
48,"Almasi, Zoltan",HU,2685
49,"Sevian, Samuel",US,2684
50,"Eljanov, Pavel",UA,2683
51,"Svidler, Peter",RU,2683
52,"Predke, Alexandr",RU,2682
53,"Jakovenko, Dmitry",RU,2682
54,"Sargissian, Gabriel",AM,2681
55,"Oparin, Grigoriy",RU,2681
56,"Sjugirov, Sanan",RU,2680
57,"Berkes, Ferenc",HU,2680
58,"Amin, Bassem",EG,2680
59,"Deac, Bogdan-Daniel",RO,2679
60,"Li, Chao b",CN,2679
61,"Ivanchuk, Vasyl",UA,2678
62,"Volokitin, Andrei",UA,2677
63,"Robson, Ray",US,2676
64,"Matlakov, Maxim",RU,2674
65,"Nyzhnyk, Illya",UA,2674
66,"Grandelius, Nils",SE,2672
67,"Areshchenko, Alexander",UA,2670
68,"Saric, Ivan",HR,2669
69,"Wang, Yue",CN,2669
70,"Kovalenko, Igor",LV,2668
71,"Ni, Hua",CN,2668
72,"Sarana, Alexey",RU,2666
73,"Maroroa Jones, Gawain C B",EN,2665
74,"Keymer, Vincent",DE,2664
75,"Cheparinov, Ivan",BG,2664
76,"Gelfand, Boris",IL,2663
77,"Leko, Peter",HU,2663
78,Nihal Sarin,IN,2662
79,"Najer, Evgeniy",RU,2661
80,"Guseinov, Gadir",AZ,2661
81,"Inarkiev, Ernesto",RU,2659
82,"Kasimdzhanov, Rustam",UZ,2659
83,"Hou, Yifan",CN,2658
84,Narayanan.S.L,IN,2658
85,"Kamsky, Gata",US,2657
86,"Mamedov, Rauf",AZ,2656
87,"Swiercz, Dariusz",US,2656
88,"Shevchenko, Kirill",UA,2655
89,"McShane, Luke J",EN,2655
90,"Demchenko, Anton",RU,2654
91,"Tari, Aryan",NO,2653
92,"Ragger, Markus",AT,2653
93,"Kuzubov, Yuriy",UA,2652
94,"Nisipeanu, Liviu-Dieter",DE,2652
95,"Gledura, Benjamin",HU,2652
96,"Malakhov, Vladimir",RU,2652
97,"Cori, Jorge",PE,2650
98,"Sasikiran, Krishnan",IN,2650
99,"Melkumyan, Hrant",AM,2649
100,"Adhiban, B.",IN,2648
